txn_ref_id,sys_a_date,sys_a_amount_attribute_1,sys_a_amount_attribute_2,sys_b_date,sys_b_amount_attribute_1,sys_b_amount_attribute_2,txn_type,payment_method,recon_status,recon_sub_status,currency_type
80829038,30/06/24,899,42.81,18/07/24,867.175,42.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
35277278,29/06/24,1087.005,116.465,16/07/24,1048.52,116.4648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
57702275,29/06/24,763.997,81.857,19/07/24,736.954,81.8568,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
35510999,28/06/24,298.996,32.036,16/07/24,288.415,32.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
27049142,27/06/24,424.001,20.191,15/07/24,408.99,20.1905,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
57458859,28/06/24,568.995,27.095,15/07/24,548.857,27.095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
30454894,27/06/24,558.999,26.619,19/07/24,539.211,26.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
40709064,29/06/24,809.004,38.524,16/07/24,780.361,38.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
92254246,29/06/24,638.999,30.429,19/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
97543112,29/06/24,348.999,16.619,18/07/24,336.645,16.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
82347334,30/06/24,759.003,36.143,18/07/24,732.131,36.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
88862173,30/06/24,848.999,40.429,18/07/24,818.945,40.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
70308756,30/06/24,2249.01,343.07,15/07/24,2169.385,343.0692,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
61752930,27/06/24,778.995,37.095,19/07/24,751.423,37.095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
80601106,30/06/24,849.006,90.966,15/07/24,818.945,90.9648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
35414966,29/06/24,198.996,9.476,19/07/24,191.955,9.476,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
86673445,28/06/24,348.999,16.619,19/07/24,336.645,16.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
72330108,27/06/24,718.998,109.678,15/07/24,693.547,109.6776,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
71241819,29/06/24,999,152.39,19/07/24,963.635,152.3898,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
94500020,27/06/24,728,78,18/07/24,702.229,78,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
36769531,24/06/24,593.996,28.286,15/07/24,572.972,28.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
97637092,28/06/24,823.998,39.238,15/07/24,794.83,39.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
53874837,29/06/24,479,22.81,19/07/24,462.043,22.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
32611616,28/06/24,1146.005,174.815,19/07/24,1105.422,174.8142,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
56972317,30/06/24,419.003,19.953,19/07/24,404.167,19.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
29735425,29/06/24,629.003,29.953,18/07/24,606.733,29.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
71944132,26/06/24,499.002,23.762,15/07/24,481.335,23.762,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
89392519,27/06/24,1169.003,178.323,19/07/24,1127.617,178.3224,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
22250738,28/06/24,339.003,16.143,18/07/24,326.999,16.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
37300053,28/06/24,298.998,14.238,15/07/24,288.415,14.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
37792832,28/06/24,849.005,90.965,19/07/24,818.945,90.9648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
88704102,27/06/24,2069.001,315.611,16/07/24,1995.757,315.6102,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
89911201,29/06/24,519.005,24.715,15/07/24,500.627,24.7145,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
92993994,29/06/24,698.996,33.286,15/07/24,674.255,33.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
41598134,27/06/24,1149.002,175.272,19/07/24,1108.325,175.2714,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
52300570,28/06/24,299.001,45.611,19/07/24,288.415,45.6102,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
15061011,30/06/24,2398.999,365.949,18/07/24,2314.075,365.949,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
42354309,28/06/24,995.999,47.429,19/07/24,960.742,47.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
18845209,29/06/24,198.996,9.476,16/07/24,191.955,9.476,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
62797644,27/06/24,848.999,40.429,19/07/24,818.945,40.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
93930515,25/06/24,995.999,47.429,19/07/24,960.742,47.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
35246700,27/06/24,638.999,30.429,19/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
66109821,29/06/24,718.998,34.238,18/07/24,693.547,34.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
39519340,28/06/24,223.997,10.667,19/07/24,216.071,10.6665,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
61145633,28/06/24,599.004,28.524,19/07/24,577.795,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
67462736,27/06/24,519.005,24.715,19/07/24,500.627,24.7145,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
98754137,29/06/24,798.998,38.048,19/07/24,770.715,38.0475,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
68147117,28/06/24,1078.997,115.607,16/07/24,1040.803,115.6068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
70990520,28/06/24,479.002,51.322,19/07/24,462.043,51.3216,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
21684136,30/06/24,298.998,14.238,16/07/24,288.415,14.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
24508024,26/06/24,718.998,109.678,19/07/24,693.547,109.6776,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
80203465,28/06/24,340.998,16.238,19/07/24,328.929,16.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
13966299,28/06/24,339.003,16.143,15/07/24,326.999,16.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
38750130,30/06/24,605.999,64.929,19/07/24,584.548,64.9284,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
76691072,29/06/24,998.996,107.036,18/07/24,963.635,107.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
98095642,30/06/24,919.002,43.762,18/07/24,886.467,43.762,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
33270152,27/06/24,638.999,30.429,19/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
82730194,27/06/24,948.999,101.679,19/07/24,915.405,101.6784,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
47927172,27/06/24,1348.996,144.536,19/07/24,1301.245,144.5352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
10135151,28/06/24,798.998,38.048,18/07/24,770.715,38.0475,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
69444660,25/06/24,1199.005,128.465,16/07/24,1156.555,128.4648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
22706915,27/06/24,1052.005,112.715,19/07/24,1014.759,112.7148,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
89772418,28/06/24,1598.995,243.915,19/07/24,1542.395,243.9144,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
84614777,30/06/24,999.002,47.572,19/07/24,963.635,47.5715,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
46868222,28/06/24,339.003,16.143,16/07/24,326.999,16.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
85904100,27/06/24,638.999,30.429,19/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
65946084,28/06/24,1298.999,139.179,19/07/24,1253.016,139.1784,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
90415304,27/06/24,808.999,86.679,19/07/24,780.361,86.6784,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
57838860,28/06/24,698.996,33.286,19/07/24,674.255,33.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
47801318,30/06/24,778.995,37.095,19/07/24,751.423,37.095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
30630675,29/06/24,449.001,21.381,15/07/24,433.105,21.381,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
12985058,24/06/24,1052.005,112.715,19/07/24,1014.759,112.7148,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
46346512,27/06/24,593.996,28.286,15/07/24,572.972,28.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
32050869,27/06/24,1049.003,49.953,18/07/24,1011.865,49.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
58653959,30/06/24,899,42.81,19/07/24,867.175,42.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
54839961,30/06/24,1038.996,49.476,19/07/24,1002.22,49.476,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
24460460,28/06/24,359.005,38.465,18/07/24,346.291,38.4648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
96223740,28/06/24,899,42.81,15/07/24,867.175,42.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
90938445,30/06/24,339.003,16.143,16/07/24,326.999,16.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
33401979,24/06/24,530.996,25.286,19/07/24,512.203,25.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
84919020,26/06/24,998.996,107.036,19/07/24,963.635,107.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
95668997,27/06/24,1498.997,160.607,15/07/24,1445.935,160.6068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
50208447,29/06/24,488.996,23.286,15/07/24,471.689,23.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
68070566,29/06/24,749,80.25,19/07/24,722.485,80.25,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
42905340,28/06/24,999.002,47.572,16/07/24,963.635,47.5715,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
13747963,27/06/24,1011.003,48.143,15/07/24,975.211,48.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
45589710,28/06/24,699.004,74.894,19/07/24,674.255,74.8932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
17243619,29/06/24,599.004,28.524,15/07/24,577.795,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
23332328,30/06/24,798.997,85.607,18/07/24,770.715,85.6068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
68295124,30/06/24,1194.998,182.288,19/07/24,1152.697,182.2878,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
69484963,28/06/24,1298.999,139.179,19/07/24,1253.015,139.1784,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
62233764,29/06/24,718.998,34.238,19/07/24,693.547,34.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
56261125,28/06/24,2398.996,257.036,16/07/24,2314.075,257.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
26842540,30/06/24,1498.997,160.607,18/07/24,1445.935,160.6068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
78541958,28/06/24,998.996,107.036,19/07/24,963.635,107.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
11362416,29/06/24,255.003,12.143,15/07/24,245.973,12.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
22669357,29/06/24,995.999,47.429,15/07/24,960.742,47.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
87356175,29/06/24,298.996,32.036,18/07/24,288.415,32.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
